,name,sector,industry,country,mktCap,fullTimeEmployees
ELE.AX,error,,,,,
ELO.AX,ELMOSFTWRE FPO,Technology,Software—Application,Australia,508572768,
ELS.AX,error,,,,,
ELT.AX,error,,,,,
ELX.AX,error,,,,,
EM1.AX,error,,,,,
EM2.AX,error,,,,,
EMB.AX,error,,,,,
EMD.AX,error,,,,,
EME.AX,error,,,,,
EMH.AX,error,,,,,
EMKT.AX,VE EMG MKT ETF UNITS,,,,,
EML.AX,error,,,,,
EMMG.AX,error,,,,,
EMN.AX,error,,,,,
EMP.AX,error,,,,,
EMR.AX,EMERALD FPO,Basic Materials,Gold,Australia,515396992,
EMT.AX,error,,,,,
EMU.AX,error,,,,,
EMUCA.AX,error,,,,,
EMV.AX,error,,,,,
EN1.AX,error,,,,,
ENA.AX,error,,,,,
ENB.AX,error,,,,,
ENE.AX,error,,,,,
ENN.AX,ELANOR STAPLED,Financial Services,Asset Management,Australia,204447760,
ENR.AX,error,,,,,
ENT.AX,error,,,,,
ENX.AX,error,,,,,
EOF.AX,ECOFIBRE FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,305432992,
EOL.AX,ENERGY ONE FPO,Technology,Software—Application,Australia,160067248,115
EOR.AX,delisted,,,,,
EOS.AX,ELEC OPTIC FPO,Industrials,Aerospace & Defense,Australia,696529664,489
EPD.AX,error,,,,,
EPM.AX,error,,,,,
EQE.AX,error,,,,,
EQT.AX,EQUITY TR FPO,Financial Services,Asset Management,Australia,514200192,247
EQX.AX,error,,,,,
ERA.AX,error,,,,,
ERF.AX,error,,,,,
ERG.AX,error,,,,,
ERL.AX,error,,,,,
ERM.AX,error,,,,,
ERX.AX,error,,,,,
ESE.AX,error,,,,,
ESGI.AX,VE ESGI ETF UNITS,,,,,
ESH.AX,error,,,,,
ESK.AX,error,,,,,
ESL.AX,delisted,,,,,
ESR.AX,error,,,,,
ESTX.AX,EUSTX50 ETF UNITS,,,,,
ETF.AX,UBS RP AUS ETF UNITS,,,,,
ETHI.AX,BETASUST ETF UNITS,,,,,
ETPMAG.AX,delisted,,,,,
ETPMPD.AX,delisted,,,,,
ETPMPM.AX,delisted,,,,,
ETPMPT.AX,delisted,,,,,
EUC.AX,error,,,,,
EUR.AX,error,,,,,
EVE.AX,error,,,,,
EVN.AX,EVOLUTION FPO,Basic Materials,Gold,Australia,7911141888,
EVO.AX,error,,,,,
EVS.AX,error,,,,,
EVT.AX,EVEHOSPENT FPO,Communication Services,Entertainment,Australia,2063308800,
EVZ.AX,error,,,,,
EWC.AX,ENERGY WLD FPO,Utilities,Utilities—Independent Power Producers,Australia,299934976,
EX1.AX,error,,,,,
EX20.AX,BETAEX20 ETF UNITS,,,,,
EXL.AX,error,,,,,
EXO.AX,error,,,,,
EXP.AX,error,,,,,
EXR.AX,error,,,,,
EZL.AX,EUROZ FPO,Financial Services,Asset Management,Australia,312828800,87
F100.AX,BETA F100 ETF UNITS,,,,,
FAIR.AX,BETAAUSUST ETF UNITS,,,,,
FAM.AX,error,,,,,
FANG.AX,ETFS FANG ETF UNITS,,,,,
FAR.AX,error,,,,,
FAU.AX,error,,,,,
FBR.AX,error,,,,,
FBU.AX,FLETBUILD FPO NZX,Basic Materials,Building Materials,New Zealand,5483698688,15000
FCG.AX,delisted,,,,,
FCL.AX,FINEOS CDI 1:1,Technology,Software—Application,Ireland,1182405248,1000
FCT.AX,error,,,,,
FDM.AX,error,,,,,
FDV.AX,error,,,,,
FDX.AX,error,,,,,
FE8.AX,error,,,,,
FEI.AX,error,,,,,
FEL.AX,error,,,,,
FEMX.AX,error,,,,,
FEX.AX,error,,,,,
FFC.AX,error,,,,,
FFG.AX,error,,,,,
FFI.AX,error,,,,,
FFL.AX,error,,,,,
FFR.AX,error,,,,,
FGG.AX,error,,,,,
FGO.AX,error,,,,,
FGR.AX,error,,,,,
FGX.AX,error,,,,,
FHS.AX,error,,,,,
FID.AX,FIDUCIANGP FPO,Financial Services,Asset Management,Australia,212237552,
FIG.AX,error,,,,,
FIJ.AX,error,,,,,
FIN.AX,error,,,,,
FLC.AX,error,,,,,
FLN.AX,error,,,,,
FLOT.AX,VE AU FLOT ETF UNITS,,,,,
FLT.AX,FLIGHT CTR FPO,Consumer Cyclical,Travel Services,Australia,3337923328,10615
FMG.AX,FORTESCUE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,69553709056,9210
FML.AX,error,,,,,
FMS.AX,error,,,,,
FNP.AX,error,,,,,
FNT.AX,error,,,,,
FOD.AX,error,,,,,
FOOD.AX,BETAAGRI ETF UNITS,,,,,
FOR.AX,error,,,,,
FPC.AX,error,,,,,
FPH.AX,F&P HEALTH FPO NZX,Healthcare,Medical Instruments & Supplies,New Zealand,19580360704,4710
FPL.AX,error,,,,,
FPP.AX,error,,,,,
FRI.AX,FINBAR FPO,Real Estate,Real Estate—Development,Australia,223140864,
FRM.AX,error,,,,,
FRN.AX,error,,,,,
FRX.AX,error,,,,,
FSA.AX,error,,,,,
FSF.AX,FONTERRA UNIT NZX,Financial Services,Asset Management,New Zealand,454413408,
FSG.AX,error,,,,,
FSI.AX,error,,,,,
FTC.AX,error,,,,,
FTT.AX,error,,,,,
FTZ.AX,error,,,,,
FUEL.AX,BETAENERGY ETF UNITS,,,,,
FUN.AX,error,,,,,
FWD.AX,FLEETWOOD FPO,Industrials,Engineering & Construction,Australia,240312208,
FXL.AX,error,,,,,
FYI.AX,error,,,,,
FZO.AX,FAMILYZONE FPO,Technology,Software—Infrastructure,Australia,208823952,
FZR.AX,error,,,,,
G1A.AX,error,,,,,
G88.AX,error,,,,,
GAL.AX,error,,,,,
GAP.AX,error,,,,,
GAS.AX,error,,,,,
GBE.AX,error,,,,,
GBM.AX,error,,,,,
GBND.AX,BETA GBND ETF UNITS,,,,,
GBP.AX,error,,,,,
GBR.AX,error,,,,,
GBZ.AX,GBMRESOURC FPO,Basic Materials,Gold,Australia,51962156,
GC1.AX,error,,,,,
GCI.AX,error,,,,,
GCR.AX,error,,,,,
GCY.AX,GASCOYNE FPO,Basic Materials,Gold,Australia,132954736,
GDF.AX,GARDAPRGRP STAPLED,Real Estate,Real Estate Services,Australia,239856656,
GDG.AX,error,,,,,
GDI.AX,GDI PROP STAPLED,Real Estate,REIT—Office,Australia,1731647488,
GDX.AX,VE GOLD ETF UNITS,,,,,
GEAR.AX,BETAGEAR ETF UNITS,,,,,
GED.AX,error,,,,,
GEM.AX,G8 EDUCATE FPO,Consumer Defensive,Education & Training Services,Australia,847390016,7417
GES.AX,error,,,,,
GEV.AX,error,,,,,
GFI.AX,error,,,,,
GFL.AX,error,,,,,
GGE.AX,error,,,,,
GGG.AX,GREENLAND FPO,Basic Materials,Other Industrial Metals & Mining,Australia,107323992,
GGUS.AX,error,,,,,
GGX.AX,error,,,,,
GIB.AX,error,,,,,
GID.AX,error,,,,,
GLA.AX,error,,,,,
GLB.AX,error,,,,,
GLE.AX,error,,,,,
GLH.AX,error,,,,,
GLIN.AX,error,,,,,
GLL.AX,error,,,,,
GLN.AX,error,,,,,
GLV.AX,error,,,,,
GMA.AX,error,,,,,
GMC.AX,error,,,,,
GMD.AX,error,,,,,
GME.AX,error,,,,,
GMG.AX,GOOD GROUP STAPLED,Real Estate,REIT—Diversified,Australia,34934902784,958
GML.AX,error,,,,,
GMN.AX,error,,,,,
GMR.AX,error,,,,,
GMV.AX,error,,,,,
GNC.AX,GRAINCORP FPO,Consumer Defensive,Farm Products,Australia,1167165568,2000
GNE.AX,GENESIS NZ FPO NZX,Utilities,Utilities—Independent Power Producers,New Zealand,3344960000,
GNG.AX,GR ENGIN FPO,Industrials,Engineering & Construction,Australia,214111136,
GNM.AX,error,,,,,
GNX.AX,GENEXPOWER FPO,Utilities,Utilities—Renewable,Australia,231098400,
GO2.AX,error,,,,,
GOLD.AX,error,,,,,
GOO.AX,error,,,,,
GOR.AX,GOLDROAD FPO,Basic Materials,Gold,Australia,1127527680,69
GOVT.AX,SPDR GOVT ETF UNITS,,,,,
GOW.AX,error,,,,,
GOZ.AX,GROWTHPRO STAPLED,Real Estate,REIT—Diversified,Australia,2886449664,28
GPR.AX,GEO PAC FPO,Basic Materials,Gold,Australia,171801744,
GPS.AX,error,,,,,
GPT.AX,GPT STAPLED,Real Estate,REIT—Diversified,Australia,8999436288,
GPX.AX,error,,,,,
GRB.AX,error,,,,,
GRL.AX,error,,,,,
GRNV.AX,VE SUSTAIN ETF UNITS,,,,,
GROW.AX,error,,,,,
GRR.AX,GRANGE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,659683840,
GRV.AX,error,,,,,
GSM.AX,error,,,,,
GSN.AX,error,,,,,
GSS.AX,GENETICSIG FPO,Healthcare,Diagnostics & Research,Australia,197197856,
GSW.AX,error,,,,,
GTE.AX,error,,,,,
GTG.AX,error,,,,,
GTK.AX,GENTRACK FPO NZX,Technology,Software—Infrastructure,New Zealand,144306928,
GTN.AX,GTNETWORK FPO,Communication Services,Advertising Agencies,Australia,94722760,
GTR.AX,error,,,,,
GUD.AX,G.U.D. FPO,Industrials,Specialty Industrial Machinery,Australia,1257316352,748
GUL.AX,error,,,,,
GVF.AX,error,,,,,
GWA.AX,error,,,,,
GWR.AX,error,,,,,
GXY.AX,error,,,,,
HACK.AX,BETA CYBER ETF UNITS,,,,,
HAS.AX,error,,,,,
HAV.AX,error,,,,,
HAW.AX,error,,,,,
HBRD.AX,error,,,,,
HCD.AX,error,,,,,
HCH.AX,HOT CHILI FPO,Basic Materials,Copper,Australia,116946144,
HCT.AX,error,,,,,
HE8.AX,error,,,,,
HEUR.AX,BETA EU ETF UNITS,,,,,
HFR.AX,error,,,,,
HGH.AX,error,,,,,
HGL.AX,error,,,,,
HGM.AX,error,,,,,
HGO.AX,error,,,,,
HHM.AX,error,,,,,
HHY.AX,error,,,,,
HIL.AX,error,,,,,
HIP.AX,error,,,,,
HIT.AX,error,,,,,
HJPN.AX,BETA JPN ETF UNITS,,,,,
HLA.AX,error,,,,,
HLO.AX,error,,,,,
HLS.AX,error,,,,,
HLX.AX,error,,,,,
HM1.AX,error,,,,,
HMC.AX,error,,,,,
HMD.AX,error,,,,,
HMO.AX,delisted,,,,,
HMX.AX,error,,,,,
HNG.AX,error,,,,,
HNR.AX,error,,,,,
HOG.AX,delisted,,,,,
HOR.AX,error,,,,,
HOT.AX,error,,,,,
HPI.AX,HOTELPROP STAPLED,Real Estate,REIT—Diversified,Australia,537617088,
HPR.AX,error,,,,,
HRL.AX,error,,,,,
HRN.AX,error,,,,,
HRR.AX,error,,,,,
HRZ.AX,error,,,,,
HSC.AX,error,,,,,
HSN.AX,HANSEN TEC FPO,Technology,Software—Application,Australia,1137123712,1365
HT1.AX,HT&E LTD FPO,Communication Services,Entertainment,Australia,498958208,
HT8.AX,error,,,,,
HTA.AX,error,,,,,
HTG.AX,error,,,,,
HUB.AX,HUB24LTD FPO,Financial Services,Capital Markets,Australia,1727463296,
HUO.AX,HUON AQUA FPO,Consumer Defensive,Farm Products,Australia,275781216,723
HVM.AX,error,,,,,
HVN.AX,HARVEY FPO,Consumer Cyclical,Department Stores,Australia,6566472704,5732
HVST.AX,BETADIVHAR ETF UNITS,,,,,
HWH.AX,error,,,,,
HWK.AX,error,,,,,
HXG.AX,error,,,,,
HYD.AX,error,,,,,
HZN.AX,HOR OIL FPO,Energy,Oil & Gas E&P,Australia,109366320,23
HZR.AX,error,,,,,
IAA.AX,ISHASIA50 ETF UNITS,,,,,
IAF.AX,ISHUBSCOM ETF UNITS,,,,,
IAG.AX,INSUR.AUST FPO,Financial Services,Insurance—Property & Casualty,Australia,12078990336,
IAM.AX,error,,,,,
IAP.AX,error,,,,,
IBC.AX,error,,,,,
IBG.AX,error,,,,,
IBX.AX,error,,,,,
ICE.AX,error,,,,,
ICG.AX,error,,,,,
ICI.AX,error,,,,,
ICN.AX,error,,,,,
ICQ.AX,error,,,,,
ICS.AX,error,,,,,
ICT.AX,error,,,,,
ICU.AX,error,,,,,
ID8.AX,error,,,,,
IDA.AX,error,,,,,
IDT.AX,error,,,,,
IDX.AX,INTEG DIAG FPO,Healthcare,Diagnostics & Research,Australia,905748224,1149
IDZ.AX,error,,,,,
IEC.AX,error,,,,,
IEL.AX,IEL FPO,Consumer Defensive,Education & Training Services,Australia,6323793920,
IEM.AX,ISHEMGMKT ETF UNITS,,,,,
IEQ.AX,error,,,,,
IEU.AX,ISHEUROPE ETF UNITS,,,,,
IFL.AX,IOOF FPO,Financial Services,Asset Management,Australia,2372926976,
IFM.AX,INFOMEDIA FPO,Technology,Software—Application,Australia,591825152,300
IFN.AX,error,,,,,
IFRA.AX,VE INFRA ETF UNITS,,,,,
IFT.AX,INFRATIL FPO NZX,Utilities,Utilities—Renewable,New Zealand,4806367744,3760
IGB.AX,ISHUBSTRE ETF UNITS,,,,,
IGE.AX,error,,,,,
IGL.AX,IVEGROUP FPO,Communication Services,Advertising Agencies,Australia,198004720,1700
IGN.AX,error,,,,,
IGO.AX,IGOLIMITED FPO,Basic Materials,Other Industrial Metals & Mining,Australia,5671937024,
IHCB.AX,ISGCBAUD ETF UNITS,,,,,
IHD.AX,ISHDIVOPP ETF UNITS,,,,,
IHEB.AX,ISEMBAUD ETF UNITS,,,,,
IHHY.AX,ISGHYBAUD ETF UNITS,,,,,
IHL.AX,error,,,,,
IHOO.AX,ISGL100AU ETF UNITS,,,,,
IHR.AX,error,,,,,
IHVV.AX,ISS&P500AU ETF UNITS,,,,,
IHWL.AX,ISCORWLDAU ETF UNITS,,,,,
IIND.AX,BETA IIND ETF UNITS,,,,,
IJH.AX,ISCMIDCAP ETF UNITS,,,,,
IJP.AX,ISHMSJAP ETF UNITS,,,,,
IJR.AX,ISCSMLCAP ETF UNITS,,,,,
IKE.AX,error,,,,,
IKO.AX,ISHMCISK ETF UNITS,,,,,
IKW.AX,error,,,,,
ILB.AX,ISHGOVINF ETF UNITS,,,,,
ILC.AX,ISHLGECAP ISHLGECAP,,,,,
ILU.AX,ILUKA RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,3270691584,3354
IMA.AX,IMAGE RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,168963680,
IMC.AX,error,,,,,
IMD.AX,IMDEX FPO,Industrials,Specialty Industrial Machinery,Australia,753258816,485
IME.AX,error,,,,,
IMM.AX,error,,,,,
IMPQ.AX,error,,,,,
IMR.AX,error,,,,,
IMS.AX,error,,,,,
IMU.AX,IMUGENE FPO,Healthcare,Biotechnology,Australia,907525504,
INA.AX,error,,,,,
INCM.AX,BETA INCM ETF UNITS,,,,,
INES.AX,error,,,,,
INF.AX,error,,,,,
ING.AX,INGHAMS FPO,Consumer Defensive,Farm Products,Australia,1215393536,
INIF.AX,error,,,,,
INP.AX,error,,,,,
INR.AX,IONEER FPO,Basic Materials,Other Industrial Metals & Mining,Australia,768054144,
INV.AX,error,,,,,
IOD.AX,error,,,,,
IOO.AX,ISGL100ETF ETF UNITS,,,,,
IOZ.AX,ISHAUS200 ETF UNITS,,,,,
IP1.AX,error,,,,,
IPB.AX,error,,,,,
IPC.AX,error,,,,,
IPD.AX,IMPEDIMED FPO,Healthcare,Medical Devices,Australia,171543200,69
IPH.AX,error,,,,,
IPL.AX,INCITEC PV FPO,Basic Materials,Specialty Chemicals,Australia,5146909696,
IPT.AX,error,,,,,
IQ3.AX,error,,,,,
IRD.AX,error,,,,,
IRE.AX,IRESS FPO,Technology,Software—Application,Australia,1952264064,2333
IRI.AX,INT RESRCH FPO,Technology,Software—Application,Australia,437426112,264
IS3.AX,error,,,,,
ISD.AX,error,,,,,
ISEC.AX,IENHNCDCSH ETF UNITS,,,,,
ISO.AX,ISHSMLORD ISHSMLORD,,,,,
ISU.AX,error,,,,,
ISX.AX,error,,,,,
ITG.AX,error,,,,,
IVC.AX,INVOCARE FPO,Consumer Cyclical,Personal Services,Australia,1614611840,
IVE.AX,ISMSEAFE ETF UNITS,,,,,
IVO.AX,error,,,,,
IVQ.AX,error,,,,,
IVR.AX,error,,,,,
IVT.AX,error,,,,,
IVV.AX,ISCS&P500 ETF UNITS,,,,,
IVX.AX,error,,,,,
IVZ.AX,error,,,,,
IWLD.AX,ISCORWLD ETF UNITS,,,,,
IXC.AX,error,,,,,
IXI.AX,ISGLCOSTP ETF UNITS,,,,,
IXJ.AX,ISGLHLTCA ETF UNITS,,,,,
IXR.AX,error,,,,,
IXU.AX,error,,,,,
IZZ.AX,ISHCHICAP ETF UNITS,,,,,
JAL.AX,error,,,,,
JAN.AX,error,,,,,
JAT.AX,error,,,,,
JAY.AX,error,,,,,
JBH.AX,JB HI-FI FPO,Consumer Cyclical,Specialty Retail,Australia,5316785152,12900
JCI.AX,error,,,,,
JCS.AX,error,,,,,
JDR.AX,error,,,,,
JHC.AX,JAPARA FPO,Healthcare,Medical Care Facilities,Australia,269919488,6000
JHG.AX,JANUS CDI 1:1,Financial Services,Asset Management,United Kingdom,7628715520,2000
JHL.AX,error,,,,,
JHX.AX,J HARDIE CDI 1:1,Basic Materials,Building Materials,Ireland,19054766080,4869
JIN.AX,JUMBO INT FPO,Consumer Cyclical,Gambling,Australia,879279104,151
JIP.AX,delisted,,,,,
JJF.AX,error,,,,,
JKA.AX,delisted,,,,,
JLG.AX,JOHNS LYNG FPO,Industrials,Engineering & Construction,Australia,918805888,1000
JMS.AX,JUPITER M FPO,Basic Materials,Other Industrial Metals & Mining,Australia,666056576,
JPR.AX,error,,,,,
JRL.AX,error,,,,,
JRV.AX,error,,,,,
JXT.AX,error,,,,,
JYC.AX,error,,,,,
K2F.AX,error,,,,,
KAI.AX,error,,,,,
KAM.AX,error,,,,,
KAR.AX,KAROON FPO,Energy,Oil & Gas E&P,Australia,711435136,
KAS.AX,error,,,,,
KAT.AX,error,,,,,
KAU.AX,error,,,,,
KBC.AX,error,,,,,
KCN.AX,KINGSGATE FPO,Basic Materials,Gold,Australia,191160976,
KEY.AX,error,,,,,
KFE.AX,error,,,,,
KGD.AX,error,,,,,
KGL.AX,error,,,,,
KGM.AX,error,,,,,
KGN.AX,KOGAN.COM FPO,Consumer Cyclical,Internet Retail,Australia,1178812288,
KIN.AX,error,,,,,
KIS.AX,error,,,,,
KKC.AX,error,,,,,
KKL.AX,error,,,,,
KKO.AX,error,,,,,
KLA.AX,error,,,,,
KLL.AX,error,,,,,
KLO.AX,error,,,,,
KLR.AX,error,,,,,
KMD.AX,KATHMANDU FPO NZX,Consumer Cyclical,Apparel Manufacturing,New Zealand,957917312,
KME.AX,error,,,,,
KMT.AX,error,,,,,
KNH.AX,error,,,,,
KNM.AX,error,,,,,
KNO.AX,error,,,,,
KOR.AX,error,,,,,
KOV.AX,error,,,,,
KP2.AX,error,,,,,
KPC.AX,error,,,,,
KPE.AX,error,,,,,
KPG.AX,error,,,,,
KPO.AX,error,,,,,
KPT.AX,error,,,,,
KRM.AX,error,,,,,
KRR.AX,error,,,,,
KRS.AX,error,,,,,
KSC.AX,error,,,,,
KSL.AX,KINA FPO,Financial Services,Financial Conglomerates,Papua New Guinea,281197280,691
KSM.AX,error,,,,,
KSN.AX,error,,,,,
KSS.AX,error,,,,,
KTA.AX,error,,,,,
KTD.AX,error,,,,,
KTE.AX,error,,,,,
KTG.AX,error,,,,,
KWR.AX,error,,,,,
KYK.AX,error,,,,,
KZA.AX,error,,,,,
KZR.AX,error,,,,,
LAA.AX,error,,,,,
LAM.AX,error,,,,,
LAU.AX,error,,,,,
LAW.AX,error,,,,,
LBL.AX,error,,,,,
LBT.AX,error,,,,,
LCD.AX,error,,,,,
LCE.AX,error,,,,,
LCK.AX,error,,,,,
LCL.AX,error,,,,,
LCM.AX,error,,,,,
LCT.AX,error,,,,,
LCY.AX,error,,,,,
LEG.AX,LEGEND FPO,Basic Materials,Other Industrial Metals & Mining,Australia,385719616,14
LEP.AX,ALE GROUP STAPLED,Real Estate,REIT—Hotel & Motel,Australia,895823744,
LER.AX,error,,,,,
LEX.AX,error,,,,,
LGP.AX,error,,,,,
LGR.AX,error,,,,,
LHB.AX,error,,,,,
LHM.AX,error,,,,,
LI3.AX,error,,,,,
LIC.AX,LIFESTYLE FPO,Real Estate,Real Estate—Diversified,Australia,1457979136,100
LIN.AX,error,,,,,
LIO.AX,error,,,,,
LIT.AX,error,,,,,
LKE.AX,LAKE RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,316472800,
LKO.AX,error,,,,,
LLC.AX,LEND LEASE STAPLED,Real Estate,Real Estate—Diversified,Australia,8751928320,
LLO.AX,error,,,,,
LME.AX,error,,,,,
LMG.AX,error,,,,,
LML.AX,error,,,,,
LNG.AX,error,,,,,
LNK.AX,error,,,,,
LNU.AX,error,,,,,
LNY.AX,error,,,,,
LOM.AX,error,,,,,
LON.AX,error,,,,,
LOT.AX,error,,,,,
LOV.AX,LOVISA FPO,Consumer Cyclical,Luxury Goods,Australia,1573214464,
LPD.AX,error,,,,,
LPDRC.AX,error,,,,,
LPE.AX,error,,,,,
LPI.AX,error,,,,,
LRM.AX,error,,,,,
LRS.AX,error,,,,,
LRT.AX,error,,,,,
LSA.AX,error,,,,,
LSF.AX,error,,,,,
LSH.AX,error,,,,,
LSR.AX,error,,,,,
LSX.AX,error,,,,,
LTR.AX,LIONTOWN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,714219264,
LVE.AX,error,,,,,
LVH.AX,error,,,,,
LVT.AX,LIVETILES FPO,Technology,Software—Application,Australia,173353904,1000
LYC.AX,error,,,,,
LYL.AX,LYCOPODIUM FPO,Industrials,Engineering & Construction,Australia,218968512,
M7T.AX,MACH7 FPO,Healthcare,Health Information Services,United States,289776960,
M8S.AX,error,,,,,
MA1.AX,error,,,,,
MAD.AX,error,,,,,
MAG.AX,error,,,,,
MAH.AX,MACMAHON FPO,Industrials,Engineering & Construction,Australia,409448096,5229
MAI.AX,MAINSTREAM FPO,Financial Services,Asset Management,Australia,365935840,305
MAM.AX,error,,,,,
MAN.AX,error,,,,,
MAQ.AX,MA TELECOM FPO,Communication Services,Telecom Services,Australia,1117859584,456
MAT.AX,error,,,,,
MAU.AX,error,,,,,
MAUCA.AX,error,,,,,
MAX.AX,error,,,,,
MAY.AX,error,,,,,
MBK.AX,error,,,,,
MBM.AX,error,,,,,
MCA.AX,error,,,,,
MCB.AX,error,,,,,
MCE.AX,error,,,,,
MCM.AX,error,,,,,
MCP.AX,MCPHERSON FPO,Consumer Defensive,Household & Personal Products,Australia,196456592,
MCR.AX,error,,,,,
MCT.AX,error,,,,,
MCX.AX,error,,,,,
MCY.AX,error,,,,,
MDC.AX,error,,,,,
MDI.AX,error,,,,,
MDR.AX,error,,,,,
MDX.AX,error,,,,,
MEA.AX,error,,,,,
MEB.AX,error,,,,,
MEC.AX,error,,,,,
MEI.AX,error,,,,,
MEL.AX,error,,,,,
MEM.AX,error,,,,,
MEP.AX,error,,,,,
MEQ.AX,delisted,,,,,
MEU.AX,error,,,,,
MEY.AX,error,,,,,
MEZ.AX,MERIDIAN FPO NZX,Utilities,Utilities—Renewable,New Zealand,12726815744,1017
MFD.AX,error,,,,,
MFF.AX,error,,,,,
MFG.AX,MAG FINC FPO,Financial Services,Asset Management,Australia,8914009088,133
MGC.AX,error,,,,,
MGE.AX,error,,,,,
MGG.AX,error,,,,,
MGL.AX,error,,,,,
MGR.AX,MIRVAC GRP STAPLED,Real Estate,REIT—Office,Australia,9839025152,1414
MGT.AX,error,,,,,
MGU.AX,error,,,,,
MGV.AX,MUSGRAVE FPO,Basic Materials,Industrial Metals & Minerals,Australia,194626400,
MGX.AX,MT GIBSON FPO,Basic Materials,Steel,Australia,1073212800,307
MGZ.AX,error,,,,,
MHC.AX,error,,,,,
MHD.AX,delisted,,,,,
MHG.AX,error,,,,,
MHH.AX,error,,,,,
MHI.AX,error,,,,,
MHJ.AX,MICHAELHLL FPO,Consumer Cyclical,Luxury Goods,Australia,318144416,
MICH.AX,error,,,,,
MIH.AX,error,,,,,
MIL.AX,error,,,,,
MIN.AX,MINERALRES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,9012144128,3100
MIO.AX,error,,,,,
MIR.AX,error,,,,,
MJC.AX,error,,,,,
MKG.AX,error,,,,,
MLD.AX,MACALTD FPO,Basic Materials,Other Industrial Metals & Mining,Australia,333036992,2200
MLL.AX,error,,,,,
MLM.AX,error,,,,,
MLS.AX,error,,,,,
MLT.AX,error,,,,,
MLX.AX,METALS X FPO,Basic Materials,Copper,Australia,213207504,175
MME.AX,error,,,,,
MMI.AX,METROMININ FPO,Basic Materials,Other Industrial Metals & Mining,Australia,83407800,
MMJ.AX,error,,,,,
MML.AX,MEDUSA FPO,Basic Materials,Gold,Australia,167337760,
MMM.AX,MARLEYSPN CDI1000:1,Consumer Cyclical,Restaurants,Germany,678466240,1273
MMR.AX,error,,,,,
MMS.AX,MCMILLAN FPO,Industrials,Staffing & Employment Services,Australia,858930304,1295
MNB.AX,error,,,,,
MND.AX,MONADEL FPO,Industrials,Engineering & Construction,Australia,1208205312,6811
MNF.AX,MNFGROUP FPO,Communication Services,Telecom Services,Australia,489408800,
MNRS.AX,BETAGOLD ETF UNITS,,,,,
MNS.AX,error,,,,,
MNW.AX,error,,,,,
MNY.AX,MONEY3 FPO,Financial Services,Credit Services,Australia,648744704,273
MOAT.AX,VE MOAT ETF UNITS,,,,,
MOB.AX,error,,,,,
MOC.AX,MORTCHOICE FPO,Financial Services,Mortgage Finance,Australia,238630688,
MOE.AX,MOELISAUS FPO,Financial Services,Asset Management,Australia,843529152,
MOGL.AX,error,,,,,
MOH.AX,error,,,,,
MONY.AX,UBS IQCASH ETF UNITS,,,,,
MOQ.AX,error,,,,,
MOT.AX,error,,,,,
MOY.AX,error,,,,,
MOZ.AX,error,,,,,
MP1.AX,MEGAPORT FPO,Technology,Software—Infrastructure,Australia,2248945664,200
MPH.AX,error,,,,,
MPL.AX,MEDIBANK FPO,Financial Services,Insurance—Diversified,Australia,8482319360,3536
MPO.AX,error,,,,,
MPP.AX,error,,,,,
MPR.AX,error,,,,,
MPW.AX,error,,,,,
MPX.AX,error,,,,,
MQG.AX,MACQ GROUP FPO,Financial Services,Capital Markets,Australia,58084544512,16356
MQR.AX,error,,,,,
MRC.AX,error,,,,,
MRD.AX,error,,,,,
MRG.AX,error,,,,,
MRL.AX,error,,,,,
MRM.AX,MMAOFFSHOR FPO,Industrials,Marine Shipping,Australia,113188320,1100
MRQ.AX,error,,,,,
MRR.AX,error,,,,,
MRV.AX,error,,,,,
MRZ.AX,error,,,,,
MSB.AX,MESOBLAST FPO,Healthcare,Biotechnology,Australia,1267060992,102
MSE.AX,error,,,,,
MSG.AX,error,,,,,
MSI.AX,error,,,,,
MSM.AX,error,,,,,
MSR.AX,error,,,,,
MSTR.AX,error,,,,,
MSV.AX,error,,,,,
MTB.AX,error,,,,,
MTC.AX,error,,,,,
MTH.AX,error,,,,,
MTL.AX,error,,,,,
MTO.AX,MOTORCYCLE FPO,Consumer Cyclical,Auto & Truck Dealerships,Australia,172161696,
MTS.AX,METCASHLTD FPO,Consumer Defensive,Food Distribution,Australia,3629378048,6000
MVA.AX,VE PROPRTY ETF UNITS,,,,,
MVB.AX,VE BANKS ETF UNITS,,,,,
MVE.AX,VE MIDCAP ETF UNITS,,,,,
MVF.AX,MONASH IVF FPO,Healthcare,Diagnostics & Research,Australia,333137952,590
MVOL.AX,IEDGEAUVOL ETF UNITS,,,,,
MVP.AX,MEDICALDEV FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,398369696,65
MVR.AX,VE RESOURC ETF UNITS,,,,,
MVS.AX,VE SMALL ETF UNITS,,,,,
MVW.AX,VE EQ WGHT ETF UNITS,,,,,
MWR.AX,error,,,,,
