,name,sector,industry,country,mktCap,fullTimeEmployees
KIS.AX,KING ISLND FPO,Basic Materials,Other Industrial Metals & Mining,Australia,105969600,
KKC.AX,KKR CR INC UNITS,,,Australia,,
KKL.AX,KOLLAKORN FPO,Industrials,Security & Protection Services,Australia,3612345,
KKO.AX,KINETIKO FPO,Energy,Oil & Gas E&P,Australia,82343944,
KLA.AX,KIRKLAND CDI 1:1,Basic Materials,Gold,Canada,11566364672,
KLL.AX,KALIUMLAKE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,193007040,
KLO.AX,KINGSLAND CDI 1:1,Real Estate,Real Estate—Development,Singapore,14175000,
KLR.AX,KAILIRESOU FPO 125C,Basic Materials,Other Industrial Metals & Mining,Australia,3832400,
KMD.AX,KATHMANDU FPO NZX,Consumer Cyclical,Apparel Manufacturing,New Zealand,891691264,
KME.AX,KIPMCGRATH FPO,Consumer Defensive,Education & Training Services,Australia,72323728,
KMT.AX,KOPOREMT FPO,Basic Materials,Other Industrial Metals & Mining,Australia,12907780,
KNH.AX,error,,,,,
KNM.AX,KNEOMEDIA FPO,Technology,Software—Application,Australia,8894222,
KNO.AX,KNOSYS FPO,Technology,Software—Infrastructure,Australia,23836960,
KOR.AX,KORAB RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,4322409,4
KOV.AX,KORVEST FPO,Industrials,Metal Fabrication,Australia,48657608,189
KP2.AX,KORE CDI 1:1,Basic Materials,Other Industrial Metals & Mining,United Kingdom,68533744,36
KPC.AX,delisted,,,,,
KPE.AX,error,,,,,
KPG.AX,KELLYPRTNR FPO,Industrials,Specialty Business Services,Australia,94616752,
KPO.AX,KALINA FPO,Utilities,Utilities—Diversified,Australia,58325128,
KPT.AX,KANGISLAND FPO,Basic Materials,Lumber & Wood Production,Australia,57542788,9
KRM.AX,KINGSROSE FPO,Basic Materials,Gold,Australia,33580320,
KRR.AX,KING RIVER FPO,Basic Materials,Other Industrial Metals & Mining,Australia,51266160,
KRS.AX,delisted,,,,,
KSC.AX,K & S CORP FPO,Industrials,Integrated Freight & Logistics,Australia,169996208,2052
KSL.AX,KINA FPO,Financial Services,Financial Conglomerates,Papua New Guinea,270071552,
KSM.AX,error,,,,,
KSN.AX,KINGSTON FPO,Basic Materials,Gold,Australia,66637068,
KSS.AX,KLEOS CDI 1:1,Technology,Scientific & Technical Instruments,Luxembourg,123356312,15
KTA.AX,KRAKATOA FPO,Basic Materials,Gold,Australia,17015952,
KTD.AX,KEYTONE FPO,Consumer Defensive,Packaged Foods,New Zealand,49157280,
KTE.AX,K2 ENERGY FPO,Technology,Semiconductors,Australia,12326937,
KTG.AX,KTIG FPO,Industrials,Specialty Industrial Machinery,Australia,79340200,
KWR.AX,KINGWEST FPO,Basic Materials,Gold,Australia,16137869,
KYK.AX,KYCKRLIMIT FPO,Technology,Software—Application,Australia,19255600,
KZA.AX,KAZIA FPO,Healthcare,Biotechnology,Australia,183545360,
KZR.AX,KALAMAZOO FPO,Basic Materials,Gold,Australia,56304632,
LAA.AX,delisted,,,,,
LAM.AX,LARAMIDE CDI 1:1,Basic Materials,Other Industrial Metals & Mining,Canada,84327944,7
LAU.AX,LINDSAY AU FPO,Industrials,Trucking,Australia,106337416,1457
LAW.AX,LAWFINANCE FPO,Financial Services,Credit Services,Australia,22234370,
LBL.AX,LASERBOND FPO,Industrials,Tools & Accessories,Australia,69436664,102
LBT.AX,LABTECH FPO,Healthcare,Medical Devices,Australia,30357074,
LCD.AX,LATCONSOLD FPO,Basic Materials,Gold,Australia,32804562,
LCE.AX,LOND CITY FPO,Financial Services,Asset Management,Australia,12774203,
LCK.AX,LEIGHCREEK FPO,Basic Materials,Oil & Gas Pipelines,Australia,90443592,
LCL.AX,LOS CERROS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,75361592,
LCM.AX,delisted,,,,,
LCT.AX,LIV CELL FPO,Healthcare,Biotechnology,Australia,8000174,
LCY.AX,LEGACYIRON FPO,Basic Materials,Other Industrial Metals & Mining,Australia,96071096,
LEG.AX,LEGEND FPO,Basic Materials,Other Industrial Metals & Mining,Australia,330616800,14
LEP.AX,ALE GROUP STAPLED,Real Estate,REIT—Hotel & Motel,Australia,909852288,
LER.AX,LEAF RESO FPO,Basic Materials,Specialty Chemicals,Australia,131192160,
LEX.AX,LEFROYEXP FPO 50CUS,Basic Materials,Other Industrial Metals & Mining,British Virgin Islands,150012496,
LGP.AX,LITTLEGRN FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,135774384,
LGR.AX,delisted,,,,,
LHB.AX,LIONHUB FPO,Real Estate,Real Estate—Development,Australia,2479050,
LHM.AX,LAND&HOME FPO,Real Estate,Real Estate—Development,Australia,8395121,
LI3.AX,delisted,,,,,
LIC.AX,LIFESTYLE FPO,Real Estate,Real Estate—Diversified,Australia,1465720960,100
LIN.AX,LINDIAN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,15028985,
LIO.AX,LION ENE FPO,Energy,Oil & Gas E&P,Australia,6014658,
LIT.AX,LITHIUMAUS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,169663200,
LKE.AX,LAKE RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,325580800,
LKO.AX,LAKES OIL FPO,Energy,Oil & Gas E&P,Australia,33342902,
LLC.AX,LEND LEASE STAPLED,Real Estate,Real Estate—Diversified,Australia,8965390336,
LLO.AX,LION ONE CDI 1:1,Basic Materials,Gold,Canada,200404944,
LME.AX,LIMEADE CDI FORUS,Technology,Software—Application,United States,222732384,264
LMG.AX,LATROBE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,29819500,
LML.AX,LINCOLN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,4599872,
LNG.AX,delisted,,,,,
LNK.AX,LINK ADMIN FPO,Technology,Information Technology Services,Australia,2824551936,
LNU.AX,LINIUSTECH FPO,Technology,Software—Application,Australia,49636292,
LNY.AX,LANEWAY FPO,Basic Materials,Other Industrial Metals & Mining,Australia,18875350,
LOM.AX,LUCAPA FPO,Basic Materials,Other Precious Metals & Mining,Australia,54156440,663
LON.AX,delisted,,,,,
LOT.AX,LOTUSRES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,147245664,
LOV.AX,LOVISA FPO,Consumer Cyclical,Luxury Goods,Australia,1520558976,
LPD.AX,LEPIDICO FPO,Basic Materials,Other Industrial Metals & Mining,Australia,134885408,
LPDRC.AX,delisted,,,,,
LPE.AX,LPEHOLDING FPO,Utilities,Utilities—Regulated Electric,Australia,13205787,
LPI.AX,LITHPOWINT FPO,Basic Materials,Other Industrial Metals & Mining,Australia,80922776,
LRM.AX,delisted,,,,,
LRS.AX,LATRES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,66134504,
LRT.AX,LOWELL RES UNITS,Financial Services,Asset Management,Australia,3524522,
LSA.AX,LACHLAN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,37284392,
LSF.AX,L1 LS FUND FPO,Financial Services,Asset Management,Australia,1360101760,
LSH.AX,LIFESPOT FPO,Healthcare,Diagnostics & Research,Australia,18531370,
LSR.AX,LODESTAR FPO,Basic Materials,Gold,Australia,14490421,
LSX.AX,LION SELCT FPO,Basic Materials,Gold,Australia,52549348,1
LTR.AX,LIONTOWN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,771018048,
LVE.AX,LOVEGROUP FPO,Communication Services,Internet Content & Information,Australia,3242736,
LVH.AX,LIVEHIRE FPO,Industrials,Staffing & Employment Services,Australia,124972104,
LVT.AX,LIVETILES FPO,Technology,Software—Application,Australia,196163632,1000
LYC.AX,LYNAS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,5244279808,
LYL.AX,LYCOPODIUM FPO,Industrials,Engineering & Construction,Australia,208636048,
M7T.AX,MACH7 FPO,Healthcare,Health Information Services,United States,305735264,
M8S.AX,M8SUSTAIN FPO,Industrials,Waste Management,Australia,9329200,
MA1.AX,MON AB INV FPO,Financial Services,Asset Management,Australia,62488840,
MAD.AX,MADERGROUP FPO,Industrials,Specialty Business Services,Australia,180000000,1400
MAG.AX,MAGMATIC FPO,Basic Materials,Gold,Australia,26080320,
MAH.AX,MACMAHON FPO,Industrials,Engineering & Construction,Australia,420223040,5229
MAI.AX,MAINSTREAM FPO,Financial Services,Asset Management,Australia,168468576,305
MAM.AX,MICROASSET FPO,Financial Services,Asset Management,Australia,71319424,
MAN.AX,MANDRK RES FPO,Basic Materials,Gold,Australia,55633376,
MAQ.AX,MA TELECOM FPO,Communication Services,Telecom Services,Australia,1013645248,456
MAT.AX,MATSA RES FPO,Basic Materials,Gold,Australia,21468172,27
MAU.AX,MAGNET RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,335065056,
MAUCA.AX,MAGNET RES CTG,Basic Materials,Industrial Metals & Minerals,Australia,1287436800,
MAX.AX,MILLINIUM UNIT,Financial,Asset Management,Australia,5997250,
MAY.AX,MELBANA FPO,Energy,Oil & Gas E&P,Australia,50970696,
MBK.AX,METAL BANK FPO,Basic Materials,Other Industrial Metals & Mining,Australia,14214120,
MBM.AX,MOBECOM FPO,Technology,Software—Application,Australia,18665922,
MCA.AX,MURRAY COD FPO,Consumer Defensive,Farm Products,Australia,166694176,
MCB.AX,delisted,,,,,
MCE.AX,MATRIX CE FPO,Industrials,Engineering & Construction,Australia,13813336,
MCM.AX,MCMINING FPO,Energy,Thermal Coal,Australia,16986200,
MCP.AX,MCPHERSON FPO,Consumer Defensive,Household & Personal Products,Australia,186826368,
MCR.AX,MINCOR FPO,Basic Materials,Other Industrial Metals & Mining,Australia,418906176,
MCT.AX,METALICITY FPO,Basic Materials,Other Industrial Metals & Mining,Australia,22972560,
MCX.AX,MARINERCOR FPO,Financial Services,Asset Management,Australia,4324788,
MCY.AX,MERCURY NZ FPO NZX,Utilities,Utilities—Renewable,New Zealand,7753760256,786
MDC.AX,MEDLAB FPO,Healthcare,Biotechnology,Australia,85294560,
MDI.AX,MIDDLE ISL FPO,Basic Materials,Gold,Australia,33030722,
MDR.AX,MEDADVISOR FPO,Healthcare,Health Information Services,Australia,125816944,
MDX.AX,MINDAX FPO,Basic Materials,Gold,Australia,,
MEA.AX,MCGRATH FPO,Real Estate,Real Estate Services,Australia,108452496,305
MEB.AX,MEDIBIOLTD FPO,Healthcare,Health Information Services,Australia,15698800,
MEC.AX,MORPHICEEF FPO,Financial Services,Asset Management,Australia,57629500,
MEI.AX,METEORIC FPO,Basic Materials,Other Industrial Metals & Mining,Australia,81516976,
MEL.AX,METGASCO FPO,Energy,Oil & Gas E&P,Australia,14289627,
MEM.AX,MEMPHASYS FPO,Healthcare,Biotechnology,Australia,53184180,
MEP.AX,MIN EX FPO,Basic Materials,Other Industrial Metals & Mining,Australia,83723616,
MEQ.AX,delisted,,,,,
MEU.AX,MARMOTA FPO,Basic Materials,Other Industrial Metals & Mining,Australia,40678428,
MEY.AX,MARENICA FPO,Energy,Uranium,Australia,28639942,
MEZ.AX,MERIDIAN FPO NZX,Utilities,Utilities—Renewable,New Zealand,12009415680,1017
MFD.AX,MAYFIELD FPO,Consumer Cyclical,Personal Services,Australia,30495664,
MFF.AX,MFFCAPITAL FPO,Financial Services,Asset Management,Australia,1479112960,
MFG.AX,MAG FINC FPO,Financial Services,Asset Management,Australia,8401223680,133
MGC.AX,delisted,,,,,
MGE.AX,error,,,,,
MGG.AX,error,,,,,
MGL.AX,MAGONTEC FPO,Basic Materials,Other Industrial Metals & Mining,Australia,23018398,325
MGR.AX,MIRVAC GRP STAPLED,Real Estate,REIT—Office,Australia,9568271360,1414
MGT.AX,MAGNETITE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,142970496,
MGU.AX,MAG MINING FPO,Basic Materials,Other Industrial Metals & Mining,Australia,42527500,
MGV.AX,MUSGRAVE FPO,Basic Materials,Gold,Australia,173297472,
MGX.AX,MT GIBSON FPO,Basic Materials,Steel,Australia,907228800,307
MGZ.AX,delisted,,,,,
MHC.AX,MANHATTAN FPO,Basic Materials,Other Precious Metals & Mining,Australia,19894198,
MHD.AX,delisted,,,,,
MHG.AX,error,,,,,
MHH.AX,MAGHIGHCVT UNITS,,,Australia,,
MHI.AX,MERCHANT FPO 1C,Consumer Cyclical,Textile Manufacturing,Hong Kong,4430525,
MHJ.AX,MICHAELHLL FPO,Consumer Cyclical,Luxury Goods,Australia,244428016,
MICH.AX,error,,,,,
MIH.AX,error,,,,,
MIL.AX,MIL-SG FPO,Industrials,Specialty Business Services,Australia,28016264,
MIN.AX,MINERALRES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,6983232000,3100
MIO.AX,MACARTHURM FPO,Basic Materials,Other Industrial Metals & Mining,Australia,67927600,
MIR.AX,MIRRABOOKA FPO,Financial Services,Asset Management,Australia,536751584,
MJC.AX,delisted,,,,,
MKG.AX,MAKO FPO,Basic Materials,Gold,Australia,24437990,
MLD.AX,MACALTD FPO,Basic Materials,Other Industrial Metals & Mining,Australia,383442624,2200
MLL.AX,delisted,,,,,
MLM.AX,METALLICA FPO,Basic Materials,Other Industrial Metals & Mining,Australia,11336185,
MLS.AX,METALS AUS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,8381800,
MLT.AX,MILTON FPO,Financial Services,Asset Management,Australia,3100363264,
MLX.AX,METALS X FPO,Basic Materials,Copper,Australia,190525856,175
MME.AX,MONEYME FPO,Financial Services,Credit Services,Australia,236587200,
MMI.AX,METROMININ FPO,Basic Materials,Other Industrial Metals & Mining,Australia,82017672,
MMJ.AX,MMJGROUP FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,26467134,
MML.AX,MEDUSA FPO,Basic Materials,Gold,Australia,164219664,
MMM.AX,MARLEYSPN CDI1000:1,Consumer Cyclical,Restaurants,Germany,663104704,1273
MMR.AX,MEC RES FPO,Energy,Oil & Gas E&P,Australia,2737804,
MMS.AX,MCMILLAN FPO,Industrials,Staffing & Employment Services,Australia,869763584,1295
MNB.AX,MINBOS RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,43548760,
MND.AX,MONADEL FPO,Industrials,Engineering & Construction,Australia,987522880,6811
MNF.AX,MNFGROUP FPO,Communication Services,Telecom Services,Australia,444532192,
MNRS.AX,error,,,,,
MNS.AX,MAGNIS FPO,Industrials,Electrical Equipment & Parts,Australia,251494816,16
MNW.AX,delisted,,,,,
MNY.AX,MONEY3 FPO,Financial Services,Credit Services,Australia,600920640,273
MOAT.AX,error,,,,,
MOB.AX,MOBILICOM FPO,Technology,Communication Equipment,Australia,14702409,
MOC.AX,MORTCHOICE FPO,Financial Services,Mortgage Finance,Australia,146871472,
MOE.AX,MOELISAUS FPO,Financial Services,Asset Management,Australia,829599360,
MOGL.AX,error,,,,,
MOH.AX,MOHO RES FPO,Basic Materials,Gold,Australia,9172162,2
MONY.AX,error,,,,,
MOQ.AX,MOQLIMITED FPO,Technology,Software—Application,Australia,35492800,
MOT.AX,MCP INCOME UNITS,Financial,Asset Management,Australia,,
MOY.AX,delisted,,,,,
MOZ.AX,MOSAIC FPO,Consumer Cyclical,Apparel Retail,Australia,72497168,
MP1.AX,MEGAPORT FPO,Technology,Software—Infrastructure,Australia,1774504448,200
MPH.AX,MEDILAND FPO,Consumer Defensive,Household & Personal Products,Australia,14074381,
MPL.AX,MEDIBANK FPO,Financial Services,Insurance—Diversified,Australia,7959059968,3536
MPO.AX,error,,,,,
MPP.AX,METROPERF FPO NZX,Industrials,Building Products & Equipment,New Zealand,61264348,1150
MPR.AX,MPOWER FPO,Technology,Solar,Australia,23639980,
MPW.AX,delisted,,,,,
MPX.AX,MUSTERA FPO,Real Estate,Real Estate—Development,Australia,32543280,
MQG.AX,MACQ GROUP FPO,Financial Services,Capital Markets,Australia,55518527488,16356
MQR.AX,MARQUEE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,8753430,
MRC.AX,MIN.COMMOD FPO,Basic Materials,Other Industrial Metals & Mining,Australia,123185344,
MRD.AX,MOUNT RID FPO,Basic Materials,Other Industrial Metals & Mining,Australia,11641860,
MRG.AX,MRORGANICS FPO,Consumer Defensive,Farm Products,Australia,12131653,
MRL.AX,MAYUR CDI 1:1,Basic Materials,Other Industrial Metals & Mining,Australia,52652704,
MRM.AX,MMAOFFSHOR FPO,Industrials,Marine Shipping,Australia,114984960,1100
MRQ.AX,MRG METALS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,16947370,
MRR.AX,MINREXRES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,13227289,
MRV.AX,delisted,,,,,
MRZ.AX,MONT ROYAL FPO,Basic Materials,Gold,Australia,10602676,
MSB.AX,MESOBLAST FPO,Healthcare,Biotechnology,Australia,1477697664,102
MSE.AX,delisted,,,,,
MSG.AX,MCSSERVICE FPO,Industrials,Security & Protection Services,Australia,9313751,500
MSI.AX,MULTISTACK FPO,Industrials,Specialty Industrial Machinery,Australia,3369120,
MSM.AX,MSM CORP FPO,Communication Services,Internet Content & Information,Australia,49702368,
MSR.AX,MANASRES FPO,Basic Materials,Gold,Australia,19321892,2
MSTR.AX,error,,,,,
MSV.AX,MITCH SERV FPO,Basic Materials,Other Industrial Metals & Mining,Australia,88661360,700
MTB.AX,MT BURGESS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,4621043,
MTC.AX,METALSTECH FPO,Basic Materials,Other Industrial Metals & Mining,Australia,22718040,
MTH.AX,MITHRIL FPO,Basic Materials,Other Industrial Metals & Mining,Australia,44654368,
MTL.AX,delisted,,,,,
MTO.AX,MOTORCYCLE FPO,Consumer Cyclical,Auto & Truck Dealerships,Australia,154266752,
MTS.AX,METCASHLTD FPO,Consumer Defensive,Food Distribution,Australia,3782732032,6000
MVA.AX,error,,,,,
MVB.AX,error,,,,,
MVE.AX,error,,,,,
MVF.AX,MONASH IVF FPO,Healthcare,Diagnostics & Research,Australia,282485376,590
MVOL.AX,error,,,,,
MVP.AX,MEDICALDEV FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,374139712,65
MVR.AX,error,,,,,
MVS.AX,error,,,,,
MVW.AX,error,,,,,
MWR.AX,delisted,,,,,
MWY.AX,MIDWAY FPO,Basic Materials,Lumber & Wood Production,Australia,82096024,
MX1.AX,MICRO-X FPO,Healthcare,Medical Devices,Australia,163194208,
MXC.AX,MGC PHARMA FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,151888336,
MXI.AX,MAXITRANS FPO,Industrials,Farm & Heavy Construction Machinery,Australia,64776600,
MXR.AX,MAXIMUS FPO,Basic Materials,Other Precious Metals & Mining,Australia,11695008,
MXT.AX,MCP MASTER UNITS,Financial Services,Asset Management,Australia,1304363648,
MYE.AX,MASTERMYNE FPO,Energy,Thermal Coal,Australia,61547280,
MYL.AX,MYANMARMET FPO,Basic Materials,Other Industrial Metals & Mining,Australia,133077704,
MYQ.AX,error,,,,,
MYR.AX,MYER FPO,Consumer Cyclical,Department Stores,Australia,295660448,
MYS.AX,MYSTATE FPO,Financial Services,Banks—Regional,Australia,411055392,
MYX.AX,M PHARMA FPO,Healthcare,Drug Manufacturers—General,Australia,587674496,
MZI.AX,delisted,,,,,
MZZ.AX,MATADOR FPO,Basic Materials,Other Precious Metals & Mining,Australia,55566720,
N1H.AX,N1HOLDINGS FPO,Financial Services,Mortgage Finance,Australia,6279781,
NAB.AX,NAT. BANK FPO,Financial Services,Banks—Diversified,Australia,172648726528,31372
NAC.AX,NAOS EX-50 FPO,Financial Services,Asset Management,Australia,46803328,
NAE.AX,NEW AGE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,15854020,
NAG.AX,NAGAMBIE FPO,Basic Materials,Gold,Australia,35995104,
NAM.AX,NAMOI COT FPO,Consumer Defensive,Farm Products,Australia,50600164,
NAN.AX,NANOSONICS FPO,Healthcare,Medical Instruments & Supplies,Australia,1815319552,311
NBI.AX,NBGCITRUST UNIT,Financial,Asset Management,Australia,,
NC6.AX,NANOLLOSE FPO,Healthcare,Biotechnology,Australia,14297880,
NCC.AX,NAOS EMERG FPO,Financial Services,Asset Management,Australia,75492320,
NCK.AX,NICK SCALI FPO,Consumer Cyclical,Specialty Retail,Australia,819720000,477
NCL.AX,NETCENTRIC CDI 1:1,Communication Services,Advertising Agencies,Singapore,57856124,
NCM.AX,NEWCREST FPO,Basic Materials,Gold,Australia,20348600320,
NCR.AX,NUCOAL FPO,Energy,Thermal Coal,Australia,6917507,
NCZ.AX,NEWCENTUR FPO,Basic Materials,Other Industrial Metals & Mining,Australia,193588800,
NDIA.AX,error,,,,,
NDQ.AX,error,,,,,
NEA.AX,NEARMAP FPO,Communication Services,Internet Content & Information,Australia,1039638528,
NEC.AX,NINE ENT FPO,Communication Services,Broadcasting,Australia,4979738624,
NES.AX,NELSON RES FPO,Basic Materials,Gold,Australia,19501830,
NET.AX,NETLINKZ FPO,Technology,Software—Infrastructure,Australia,108209504,
NEU.AX,NEUREN FPO NZ,Healthcare,Biotechnology,Australia,163475120,
NEW.AX,NEW ENERGY STAPLED,Utilities,Utilities—Renewable,Australia,276998944,
NGE.AX,NGECAPITAL FPO,Financial Services,Asset Management,Australia,21924282,
NGI.AX,NAV GLOBAL FPO,Financial Services,Asset Management,Australia,240789776,114
NGY.AX,NUENERGY FPO,Energy,Oil & Gas E&P,Australia,68124160,
NHC.AX,NEW HOPE FPO,Energy,Thermal Coal,Australia,1132005504,
NHF.AX,NIBHOLDING FPO,Financial Services,Insurance—Specialty,Australia,2445838080,1260
NIC.AX,NICKLMINES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,3370140416,
NIU.AX,NIUMINCO FPO,Basic Materials,Industrial Metals & Minerals,Australia,,
NME.AX,NEX METALS FPO,Basic Materials,Gold,Australia,7743696,
NML.AX,NAVARRE FPO,Basic Materials,Gold,Australia,87398712,
NMT.AX,NEOMETALS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,209960128,
NNT.AX,NINETYNIN CDI 1:1,Technology,Software—Application,China,92774400,
NOR.AX,NORWOOD FPO,Communication Services,Telecom Services,Australia,5470605,
NOV.AX,NOVATTI FPO,Technology,Software—Infrastructure,Australia,115414000,
NOX.AX,NOXOPHARM FPO,Healthcare,Biotechnology,Australia,164154240,
NSB.AX,NEUROSCIEN FPO,Healthcare,Biotechnology,Australia,25308314,
NSC.AX,NAO SMLCAP FPO,Financial Services,Asset Management,Australia,121354728,
NSE.AX,NS ENERGY FPO,Energy,Oil & Gas E&P,Australia,3288328,1
NSR.AX,NSREIT STAPLED,Real Estate,REIT—Industrial,Australia,6152609792,500
NST.AX,NTH STAR FPO,Basic Materials,Gold,Australia,11855453184,2639
NSX.AX,NSX LTD FPO,Financial Services,Financial Data & Stock Exchanges,Australia,39882432,
NTD.AX,TYRENWHEEL FPO,Consumer Cyclical,Auto Parts,Australia,98218024,500
NTI.AX,NEUROTECH FPO,Healthcare,Medical Devices,Australia,52407924,
NTL.AX,NEWTALISMN FPO NZ,Basic Materials,Gold,New Zealand,10253161,
NTM.AX,error,,,,,
NTO.AX,NITRO SOFT FPO,Technology,Software—Application,United States,542139904,180
NTU.AX,NTH MINS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,203519408,
NUC.AX,NUCHEV FPO,Consumer Defensive,Packaged Foods,Australia,44500184,
NUF.AX,NUFARM FPO,Basic Materials,Agricultural Inputs,Australia,1955732992,2700
NUH.AX,NUHEARA FPO,Technology,Communication Equipment,Australia,80973480,
NUS.AX,NUSANTARA FPO,Basic Materials,Gold,Australia,61903712,
NVA.AX,NOVA MIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,258842240,
NVO.AX,delisted,,,,,
NVU.AX,NANOVEU FPO,Technology,Software—Application,Australia,10788840,
NVX.AX,NOVONIX FPO,Industrials,Electrical Equipment & Parts,Australia,947106880,
NWC.AX,NEWWORLDR FPO,Basic Materials,Other Industrial Metals & Mining,Australia,94973208,
NWE.AX,NORWEST FPO,Energy,Oil & Gas E&P,Australia,25367198,
NWF.AX,NEWFIELD FPO,Basic Materials,Other Precious Metals & Mining,Australia,156950992,
NWH.AX,NRWHOLDLTD FPO,Industrials,Engineering & Construction,Australia,940120128,7000
NWL.AX,NETWEALTH FPO,Financial Services,Capital Markets,Australia,3474192896,
NWM.AX,NORWESTMIN FPO,Basic Materials,Gold,Australia,8816040,
NWS.AX,NEWS CORP B VOTING,Communication Services,Broadcasting,United States,19928756224,23500
NWSLV.AX,NEWS CORP A NONVOTE,Communication Services,Broadcasting,United States,19928750080,23500
NXE.AX,NEWENERGY FPO,Basic Materials,Other Precious Metals & Mining,Australia,4980744,
NXM.AX,NEXUS MINS FPO,Basic Materials,Gold,Australia,23194440,
NXS.AX,NEXTSCIENC FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,264113344,
NXT.AX,NEXTDC FPO,Technology,Information Technology Services,Australia,4890882048,248
NYR.AX,NYRADA CDI FORUS,Healthcare,Biotechnology,Australia,33247802,
NZK.AX,NZKSALMON FPO NZX,Consumer Defensive,Farm Products,New Zealand,192661200,500
NZM.AX,NZME LTD FPO NZX,Communication Services,Entertainment,New Zealand,154165104,
NZS.AX,NZ COASTAL FPO,Consumer Defensive,Packaged Foods,Australia,17367104,
OAR.AX,OAR RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,24435898,
OAU.AX,ORAGOLD FPO,Basic Materials,Other Industrial Metals & Mining,Australia,17657744,8
OBJ.AX,delisted,,,,,
OBL.AX,OMNIBRIDGE FPO FORUS,Financial Services,Credit Services,Australia,917630016,159
OBM.AX,ORABANDA FPO,Basic Materials,Gold,Australia,206344400,
OCA.AX,OCEA HEALT FPO NZX,Healthcare,Medical Care Facilities,New Zealand,766586496,2800
OCC.AX,ORTHOCELL FPO,Healthcare,Biotechnology,Australia,95340464,
OCL.AX,OBJECTIVE FPO,Technology,Software—Application,Australia,1207125632,400
ODA.AX,ORCODA LIM FPO,Technology,Software—Application,Australia,23614878,
ODM.AX,ODIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,10411008,
ODY.AX,ODYSSEYGL FPO,Basic Materials,Gold,Australia,55915648,
OEC.AX,ORBITAL FPO,Industrials,Aerospace & Defense,Australia,67951448,
OEL.AX,OTTOENERGY FPO,Energy,Oil & Gas E&P,Australia,38360084,11
OEQ.AX,ORION EQ FPO,Financial Services,Asset Management,Australia,3206592,
OEX.AX,OILEX LTD FPO,Energy,Oil & Gas E&P,Australia,8842840,
OFX.AX,OZFOREX FPO,Financial Services,Capital Markets,Australia,274611712,400
OGA.AX,OCEANGROWN FPO,Consumer Defensive,Farm Products,Australia,18066872,
OGC.AX,OCEANAGOLD CDI 1:1,Basic Materials,Gold,Australia,1400852480,
OGX.AX,delisted,,,,,
OIL.AX,OPTISCAN FPO,Technology,Scientific & Technical Instruments,Australia,137983904,
OKJ.AX,OAKAJEE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,5943990,
OKR.AX,OKAPI RES FPO,Basic Materials,Gold,Australia,7869767,
OKU.AX,OKLO RES FPO,Basic Materials,Gold,Australia,85685104,
OLH.AX,OLDFIELD H FPO,Industrials,Building Products & Equipment,Australia,11404077,
OLI.AX,OLIVERS FPO,Consumer Cyclical,Restaurants,Australia,18333188,
OLL.AX,OPENLEARN FPO,Technology,Software—Application,Australia,27884248,
OLV.AX,delisted,,,,,
OMH.AX,OM HLDNGS FPO 10C,Basic Materials,Other Industrial Metals & Mining,Singapore,520729184,
OML.AX,OOHMEDIA FPO,Communication Services,Advertising Agencies,Australia,1023684736,1800
ONE.AX,ONEVIEW CDI 1:1,Healthcare,Health Information Services,Ireland,148502544,71
ONT.AX,SMILES LTD FPO,Healthcare,Medical Care Facilities,Australia,162147040,337
ONX.AX,ORMINEXLTD FPO,Basic Materials,Gold,Australia,17849204,
