,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
GLW,0.10395383366570511,1.650215950267378,0.11912479740680702,4562160.387096774
CTVA,0.14688455820180304,2.3317200746253817,0.18459969403365636,3425217.5161290322
COST,-0.18021153647383592,-2.8607694533676944,-0.11576314940303327,2864309.9032258065
COTY,0.14438922231822832,2.2921078455122954,0.3720930232558139,13412387.032258065
CCI,0.05217377892721623,0.8282330639992588,0.040666623769384166,2414902.0
CSX,0.0370609756715702,0.5883247498343385,0.0291509643094657,3687441.7419354836
CMI,0.19541321339104778,3.102088593172256,0.22437957507587936,1036332.8064516129
CVS,0.08304799685671234,1.318346079389608,0.07039633710115899,6878492.580645162
DHI,0.12046558412469426,1.9123318628164294,0.17026074700493302,3150827.0322580645
DHR,-0.015915662029849086,-0.25265330209160486,-0.025585876237845497,2484713.064516129
DRI,0.2134043379803715,3.3876888419906335,0.2718692650528706,1392290.7741935484
DVA,-0.02641399650007842,-0.41930919522322796,-0.03541240323872234,762898.5806451613
DE,0.26190764904807345,4.15765503508071,0.4213901293942516,1748221.8064516129
DAL,0.15782764242840747,2.505436151263155,0.22222222222222215,13135698.64516129
XRAY,0.12852445409385302,2.0402624575360346,0.18320327015979188,1512581.5806451612
DVN,0.2213686677389276,3.514118657393337,0.5535148828372389,13550121.838709677
DXCM,0.023661060080498134,0.3756076843749359,0.017673131757996806,862123.4838709678
FANG,0.24750776461999183,3.929063956452057,0.7308970099667775,3129515.3225806453
DLR,0.055217178211880144,0.8765455298842143,0.04720496894409925,1836412.4193548388
DFS,0.11959771582150774,1.8985548806105068,0.16787722586691656,2571193.1612903224
DISCA,0.4992826452630284,7.9258662797787265,1.5598885793871866,9314036.064516129
DISCK,0.5436483089495285,8.630149356967577,1.3958990536277602,6100772.677419355
